NCES School ID,State School ID,NCES District ID,State District ID,NCES DistrictID2,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
250279001615,350413,2502790,35,2502790,7,8,BOSTON MIDDLE SCHOOL ACADEMY,BOSTON,SUFFOLK COUNTY,215 DORCHESTER STREET,SOUTH BOSTON,MA,2127,,6176351534,11,City: Large,No,–,No,†,7.0,7.0,1.0,4.0,0.0
250279002687,350012,2502790,35,2502790,PK,8,BOSTON TEACHERS UNION SCHOOL,BOSTON,SUFFOLK COUNTY,25 WALK HILL STREET,JAMAICA PLAIN,MA,2130,,6176357717,11,City: Large,No,–,Yes,Yes,311.0,18.98,16.4,184.0,17.0
250279000208,350505,2502790,35,2502790,9,12,BRIGHTON HIGH,BOSTON,SUFFOLK COUNTY,25 WARREN STREET,BRIGHTON,MA,2135,3601,6176359873,11,City: Large,No,–,Yes,Yes,1144.0,78.46,14.6,869.0,48.0
250279002729,350658,2502790,35,2502790,9,12,BROOK FARM/MEDIA HIGH,BOSTON,SUFFOLK COUNTY,1205 V.F.W. PARKWAY,WEST ROXBURY,MA,2132,,6176358935,11,City: Large,No,–,No,†,697.0,51.36,13.6,450.0,33.0
250279000210,350036,2502790,35,2502790,6,12,CARTER DEVELOPMENTAL CENTER,BOSTON,SUFFOLK COUNTY,396 NORTHAMPTON STREET,BOSTON,MA,2118,3502,6176359832,11,City: Large,No,–,Yes,Yes,25.0,5.0,5.0,20.0,2.0
250279000213,350054,2502790,35,2502790,PK,5,CHARLES H TAYLOR,BOSTON,SUFFOLK COUNTY,1060 MORTON STREET,MATTAPAN,MA,2126,2647,6176358731,11,City: Large,No,–,Yes,Yes,480.0,35.09,13.7,361.0,26.0
250279000214,350052,2502790,35,2502790,PK,5,CHARLES SUMNER,BOSTON,SUFFOLK COUNTY,15 BASILE STREET,ROSLINDALE,MA,2131,2501,6176358131,11,City: Large,No,–,Yes,Yes,514.0,36.59,14.0,406.0,32.0
250279000215,350515,2502790,35,2502790,9,12,CHARLESTOWN HIGH,BOSTON,SUFFOLK COUNTY,240 MEDFORD STREET,CHARLESTOWN,MA,2129,1930,6176359914,11,City: Large,No,–,Yes,Yes,952.0,76.75,12.4,757.0,51.0
250279000216,350430,2502790,35,2502790,6,8,CLARENCE R EDWARDS MIDDLE,BOSTON,SUFFOLK COUNTY,28 WALKER STREET,CHARLESTOWN,MA,2129,2448,6176358516,11,City: Large,No,–,Yes,Yes,534.0,49.14,10.9,304.0,9.0
250279001617,350518,2502790,35,2502790,9,12,COMMUNITY ACADEMY,BOSTON,SUFFOLK COUNTY,76 SHIRLEY STREET,ROXBURY,MA,2119,,6176357734,11,City: Large,No,–,Yes,Yes,37.0,8.5,4.4,23.0,2.0
250279001902,350581,2502790,35,2502790,9,12,COMMUNITY ACADEMY OF SCIENCE AND HEALTH,BOSTON,SUFFOLK COUNTY,11 CHARLES STREET,DORCHESTER,MA,2122,,6176356365,11,City: Large,No,–,Yes,Yes,377.0,39.13,9.6,254.0,16.0
250279002622,350020,2502790,35,2502790,PK,8,CURLEY K-8 SCHOOL,BOSTON,SUFFOLK COUNTY,493 CENTRE ST.,JAMAICA PLAIN,MA,2130,,6176358176,11,City: Large,No,–,Yes,Yes,799.0,63.69,12.5,528.0,52.0
250279000218,350062,2502790,35,2502790,KG,5,CURTIS GUILD,BOSTON,SUFFOLK COUNTY,195 LEYDEN STREET,EAST BOSTON,MA,2128,2617,6176358523,11,City: Large,No,–,Yes,Yes,273.0,23.0,11.9,130.0,3.0
250279000220,350072,2502790,35,2502790,PK,5,DAVID A ELLIS,BOSTON,SUFFOLK COUNTY,302 WALNUT AVENUE,ROXBURY,MA,2119,1324,6176358257,11,City: Large,No,–,Yes,Yes,394.0,30.65,12.9,297.0,3.0
250279000222,350074,2502790,35,2502790,6,8,DEARBORN,BOSTON,SUFFOLK COUNTY,35 GREENVILLE STREET,ROXBURY,MA,2119,2315,6176358412,11,City: Large,No,–,Yes,Yes,246.0,25.0,9.8,169.0,0.0
250279000223,350077,2502790,35,2502790,PK,5,DENNIS C HALEY,BOSTON,SUFFOLK COUNTY,570 AMERICAN LEGION HIGHWAY,ROSLINDALE,MA,2131,3299,6176358169,11,City: Large,No,–,Yes,Yes,312.0,22.62,13.8,148.0,20.0
250279000224,350080,2502790,35,2502790,KG,8,DONALD MCKAY,BOSTON,SUFFOLK COUNTY,122 COTTAGE STREET,EAST BOSTON,MA,2128,2230,6176358510,11,City: Large,No,–,Yes,Yes,674.0,44.6,15.1,†,†
250279002676,350651,2502790,35,2502790,9,12,DORCHESTER ACADEMY,BOSTON,SUFFOLK COUNTY,18 CROFTLAND AVENUE,DORCHESTER,MA,2124,,6176359730,11,City: Large,No,–,Yes,Yes,393.0,31.31,12.6,290.0,13.0
250279001115,350008,2502790,35,2502790,PK,3,DR. CATHERINE ELLISON-ROSA PARKS EARLY ED SCHOOL,BOSTON,SUFFOLK COUNTY,108 BABSON STREET,MATTAPAN,MA,2126,,6176357680,11,City: Large,No,–,Yes,Yes,207.0,16.0,12.9,154.0,20.0
250279000303,350266,2502790,35,2502790,PK,5,DR. WILLIAM HENDERSON,BOSTON,SUFFOLK COUNTY,1669 DORCHESTER AVENUE,DORCHESTER,MA,2122,1325,6176358725,11,City: Large,No,–,Yes,Yes,244.0,20.99,11.6,81.0,22.0
250279001118,350009,2502790,35,2502790,PK,2,EAST BOSTON EARLY CHILDHOOD CENTER,BOSTON,SUFFOLK COUNTY,135 GROVE STREET,EAST BOSTON,MA,2128,,6176356456,11,City: Large,No,–,Yes,Yes,199.0,13.5,14.7,102.0,0.0
250279000226,350530,2502790,35,2502790,9,12,EAST BOSTON HIGH,BOSTON,SUFFOLK COUNTY,86 WHITE STREET,EAST BOSTON,MA,2128,1302,6176359896,11,City: Large,No,–,Yes,Yes,1412.0,103.08,13.7,642.0,16.0
250279002689,350375,2502790,35,2502790,PK,8,EDISON K-8,BOSTON,SUFFOLK COUNTY,60 GLENMONT ROAD,BRIGHTON,MA,2135,,6176358436,11,City: Large,No,–,Yes,Yes,838.0,55.26,15.2,629.0,56.0
250279000227,350088,2502790,35,2502790,PK,5,EDWARD EVERETT,BOSTON,SUFFOLK COUNTY,71 PLEASANT STREET,DORCHESTER,MA,2125,1823,6176358778,11,City: Large,No,–,Yes,Yes,282.0,20.0,14.1,184.0,29.0
250279000837,350543,2502790,35,2502790,9,12,EGLESTON COMMUNITY HIGH SCHOOL,BOSTON,SUFFOLK COUNTY,80 SCHOOL ST,ROXBURY,MA,2119,,6176356429,11,City: Large,No,–,Yes,Yes,150.0,11.28,13.3,99.0,6.0
250279002514,350006,2502790,35,2502790,PK,1,ELC - WEST ZONE,BOSTON,SUFFOLK COUNTY,200 HEATH STREET,JAMAICA PLAIN,MA,2130,1103,6176358275,11,City: Large,No,–,Yes,Yes,94.0,7.14,13.2,33.0,2.0
250279000229,350094,2502790,35,2502790,KG,5,ELIHU GREENWOOD LEADERSHIP ACADEMY,BOSTON,SUFFOLK COUNTY,612 METROPOLITAN AVENUE,HYDE PARK,MA,2136,3122,6176358665,11,City: Large,No,–,Yes,Yes,396.0,28.0,14.1,255.0,8.0
250279000230,350096,2502790,35,2502790,PK,8,ELIOT ELEMENTARY,BOSTON,SUFFOLK COUNTY,16 CHARTER STREET,BOSTON,MA,2113,1301,6176358545,11,City: Large,No,–,Yes,Yes,324.0,24.78,13.1,158.0,14.0
250279000232,350100,2502790,35,2502790,PK,5,ELLIS MENDELL,BOSTON,SUFFOLK COUNTY,164 SCHOOL STREET,ROXBURY,MA,2119,3113,6176358234,11,City: Large,No,–,Yes,Yes,227.0,15.9,14.3,161.0,14.0
250279002016,350522,2502790,35,2502790,9,12,EXCEL HIGH SCHOOL,BOSTON,SUFFOLK COUNTY,95 G. STREET,SOUTH BOSTON,MA,2127,,6176359870,11,City: Large,No,–,Yes,Yes,660.0,50.98,12.9,484.0,46.0
250279000695,350540,2502790,35,2502790,9,12,FENWAY HIGH SCHOOL,BOSTON,SUFFOLK COUNTY,174 IPSWICH STREET,BOSTON,MA,2215,2925,6176359911,11,City: Large,No,–,Yes,Yes,322.0,25.07,12.8,192.0,31.0
250279000239,350116,2502790,35,2502790,PK,8,FRANKLIN D ROOSEVELT,BOSTON,SUFFOLK COUNTY,95 NEEDHAM ROAD,HYDE PARK,MA,2136,3317,6176358676,11,City: Large,No,–,Yes,Yes,493.0,34.74,14.2,269.0,45.0
250279000331,350326,2502790,35,2502790,PK,5,GARDNER PILOT ACADEMY,BOSTON,SUFFOLK COUNTY,30 ATHOL STREET,ALLSTON,MA,2134,1124,6176358365,11,City: Large,No,–,Yes,Yes,346.0,27.0,12.8,270.0,27.0
250279000241,350122,2502790,35,2502790,PK,5,GEORGE H CONLEY,BOSTON,SUFFOLK COUNTY,450 POPLAR STREET,ROSLINDALE,MA,2131,4650,6176358099,11,City: Large,No,–,Yes,Yes,203.0,17.8,11.4,146.0,12.0
250279000952,350426,2502790,35,2502790,6,8,HARBOR SCHOOL,BOSTON,SUFFOLK COUNTY,11 CHARLES ST,DORCHESTER,MA,2122,,6176356365,11,City: Large,No,–,Yes,Yes,239.0,30.49,7.8,176.0,24.0
250279000244,350200,2502790,35,2502790,PK,5,HARVARD-KENT,BOSTON,SUFFOLK COUNTY,50 BUNKER HILL STREET,CHARLESTOWN,MA,2129,3174,6176358358,11,City: Large,No,–,Yes,Yes,514.0,39.61,13.0,366.0,2.0
250279001126,350010,2502790,35,2502790,PK,1,HAYNES EARLY EDUCATION CENTER,BOSTON,SUFFOLK COUNTY,263 BLUE HILL AVENUE,ROXBURY,MA,2119,,6176356446,11,City: Large,No,–,Yes,Yes,198.0,16.0,12.4,159.0,17.0
250279000247,350135,2502790,35,2502790,KG,5,HENRY GREW,BOSTON,SUFFOLK COUNTY,40 GORDON AVENUE,HYDE PARK,MA,2136,1549,6176358715,11,City: Large,No,–,Yes,Yes,265.0,19.65,13.5,206.0,23.0
250279002677,350377,2502790,35,2502790,PK,8,HIGGINSON/LEWIS K-8,BOSTON,SUFFOLK COUNTY,131 WALNUT AVENUE,ROXBURY,MA,2119,,6176358137,11,City: Large,No,–,Yes,Yes,416.0,33.48,12.4,315.0,16.0
250279002374,350750,2502790,35,2502790,PK,12,HORACE MANN SCHOOL FOR THE DEAF,BOSTON,SUFFOLK COUNTY,40 ARMINGTON STREET,ALLSTON,MA,2134,2406,6176358534,11,City: Large,No,–,Yes,Yes,128.0,42.4,3.0,93.0,8.0
250279000249,350141,2502790,35,2502790,PK,5,HUGH ROE O'DONNELL,BOSTON,SUFFOLK COUNTY,33 TRENTON STREET,EAST BOSTON,MA,2128,2533,6176358454,11,City: Large,No,–,Yes,Yes,289.0,19.99,14.5,158.0,2.0
250279000251,350013,2502790,35,2502790,PK,8,JACKSON MANN,BOSTON,SUFFOLK COUNTY,40 ARMINGTON STREET,ALLSTON,MA,2134,2406,6176358532,11,City: Large,No,–,Yes,Yes,728.0,54.61,13.3,549.0,46.0
250279000254,350146,2502790,35,2502790,PK,5,JAMES CONDON ELEMENTARY,BOSTON,SUFFOLK COUNTY,200 D STREET,SOUTH BOSTON,MA,2127,2103,6176358608,11,City: Large,No,–,Yes,Yes,771.0,58.56,13.2,501.0,16.0
250279000255,350154,2502790,35,2502790,PK,5,JAMES J CHITTICK,BOSTON,SUFFOLK COUNTY,154 RUSKINDALE ROAD,MATTAPAN,MA,2126,1652,6176358652,11,City: Large,No,–,Yes,Yes,333.0,21.0,15.9,247.0,26.0
250279000257,350156,2502790,35,2502790,PK,5,JAMES OTIS,BOSTON,SUFFOLK COUNTY,218 MARION STREET,EAST BOSTON,MA,2128,1758,6176358372,11,City: Large,No,–,Yes,Yes,391.0,26.98,14.5,181.0,3.0
250279000258,350485,2502790,35,2502790,6,8,JAMES P TIMILTY MIDDLE,BOSTON,SUFFOLK COUNTY,205 ROXBURY STREET,ROXBURY,MA,2119,1525,6176358109,11,City: Large,No,–,Yes,Yes,692.0,54.15,12.8,484.0,12.0
250279000259,350153,2502790,35,2502790,KG,5,JAMES W HENNIGAN,BOSTON,SUFFOLK COUNTY,200 HEATH STREET,JAMAICA PLAIN,MA,2130,1103,6176358264,11,City: Large,No,–,Yes,Yes,572.0,41.67,13.7,442.0,3.0
250279000261,350525,2502790,35,2502790,9,12,JEREMIAH E BURKE HIGH,BOSTON,SUFFOLK COUNTY,60 WASHINGTON STREET,DORCHESTER,MA,2121,3105,6176359837,11,City: Large,No,–,Yes,Yes,638.0,49.58,12.9,462.0,22.0
250279000264,350172,2502790,35,2502790,KG,5,JOHN D PHILBRICK,BOSTON,SUFFOLK COUNTY,40 PHILBRICK STREET,ROSLINDALE,MA,2131,3121,6176358069,11,City: Large,No,–,Yes,Yes,152.0,9.77,15.6,60.0,5.0
250279000265,350166,2502790,35,2502790,KG,5,JOHN F KENNEDY,BOSTON,SUFFOLK COUNTY,7 BOLSTER STREET,JAMAICA PLAIN,MA,2130,1928,6176358127,11,City: Large,No,–,Yes,Yes,390.0,26.73,14.6,299.0,6.0
250279000267,350178,2502790,35,2502790,PK,5,JOHN MARSHALL,BOSTON,SUFFOLK COUNTY,35 WESTVILLE STREET,DORCHESTER,MA,2124,1099,6176358810,11,City: Large,No,–,Yes,Yes,716.0,54.46,13.1,545.0,12.0
250279000268,350167,2502790,35,2502790,PK,5,JOHN P HOLLAND,BOSTON,SUFFOLK COUNTY,85 OLNEY STREET,DORCHESTER,MA,2121,3535,6176358832,11,City: Large,No,–,Yes,Yes,774.0,63.92,12.1,554.0,8.0
250279000269,350179,2502790,35,2502790,6,8,JOHN W MCCORMACK,BOSTON,SUFFOLK COUNTY,315 MT VERNON STREET,DORCHESTER,MA,2125,3109,6176358657,11,City: Large,No,–,Yes,Yes,662.0,51.92,12.8,478.0,15.0
250279000270,350180,2502790,35,2502790,PK,5,JOHN WINTHROP,BOSTON,SUFFOLK COUNTY,35 BROOKFORD STREET,DORCHESTER,MA,2125,3012,6176358379,11,City: Large,No,–,Yes,Yes,350.0,26.33,13.3,232.0,3.0
250279000272,350182,2502790,35,2502790,PK,8,JOSEPH J HURLEY,BOSTON,SUFFOLK COUNTY,70 WORCESTER STREET,BOSTON,MA,2118,3913,6176358489,11,City: Large,No,–,Yes,Yes,342.0,29.37,11.6,234.0,13.0
250279000273,350183,2502790,35,2502790,2,5,JOSEPH LEE,BOSTON,SUFFOLK COUNTY,155 TALBOT AVENUE,DORCHESTER,MA,2124,2904,6176358687,11,City: Large,No,–,Yes,Yes,350.0,29.78,11.8,290.0,20.0
250279000274,350184,2502790,35,2502790,PK,5,JOSEPH P MANNING,BOSTON,SUFFOLK COUNTY,130 LOUDERS LANE,JAMAICA PLAIN,MA,2130,3425,6176358102,11,City: Large,No,–,Yes,Yes,164.0,13.0,12.6,62.0,7.0
250279000275,350181,2502790,35,2502790,PK,5,JOSEPH P TYNAN,BOSTON,SUFFOLK COUNTY,650 E. FOURTH STREET,SOUTH BOSTON,MA,2127,3005,6176358641,11,City: Large,No,–,Yes,Yes,386.0,27.96,13.8,252.0,4.0
250279000277,350286,2502790,35,2502790,PK,5,JOSIAH QUINCY,BOSTON,SUFFOLK COUNTY,885 WASHINGTON STREET,BOSTON,MA,2111,1415,6176358497,11,City: Large,No,–,Yes,Yes,816.0,56.56,14.4,570.0,75.0
250279000278,350190,2502790,35,2502790,PK,8,JOYCE KILMER,BOSTON,SUFFOLK COUNTY,35 BAKER STREET,WEST ROXBURY,MA,2132,,6176358060,11,City: Large,No,–,No,†,453.0,27.47,16.5,116.0,32.0
250279002669,350376,2502790,35,2502790,PK,8,KING K-8,BOSTON,SUFFOLK COUNTY,77 LAWRENCE AVENUE,DORCHESTER,MA,2121,,6176358212,11,City: Large,No,–,Yes,Yes,383.0,26.58,14.4,321.0,16.0
250279001768,350001,2502790,35,2502790,PK,1,LEE ACADEMY,BOSTON,SUFFOLK COUNTY,155 TALBOT AVENUE,DORCHESTER,MA,2124,,6176356619,11,City: Large,No,–,Yes,Yes,196.0,19.0,10.3,142.0,18.0
250279002013,350383,2502790,35,2502790,6,8,LILLA G. FREDERICK MIDDLE SCHOOL,BOSTON,SUFFOLK COUNTY,270 COLUMBIA ROAD,DORCHESTER,MA,2121,,6176351650,11,City: Large,No,–,Yes,Yes,632.0,55.64,11.4,442.0,8.0
250279000692,350262,2502790,35,2502790,PK,8,LYNDON,BOSTON,SUFFOLK COUNTY,20 MT. VERNON STREET,WEST ROXBURY,MA,2132,1437,6176356824,11,City: Large,No,–,Yes,Yes,574.0,42.98,13.4,256.0,37.0
250279002458,350004,2502790,35,2502790,KG,8,LYON K-8,BOSTON,SUFFOLK COUNTY,50 BEECHCROFT STREET,BRIGHTON,MA,2135,2519,6176357945,11,City: Large,No,–,Yes,Yes,125.0,16.99,7.4,42.0,12.0
250279002674,350655,2502790,35,2502790,9,11,LYON UPPER 9-12,BOSTON,SUFFOLK COUNTY,95 BEECHCROFT STREET,BRIGHTON,MA,2135,,6176358351,11,City: Large,No,–,Yes,Yes,81.0,10.98,7.4,42.0,4.0
250279000282,350537,2502790,35,2502790,9,12,MADISON PARK HIGH,BOSTON,SUFFOLK COUNTY,75 MALCOLM X BLVD,ROXBURY,MA,2120,3106,6176358970,11,City: Large,No,–,Yes,Yes,1259.0,125.94,10.0,976.0,68.0
250279000283,350215,2502790,35,2502790,PK,5,MANASSAH E BRADLEY,BOSTON,SUFFOLK COUNTY,110 BEACHVIEW ROAD,EAST BOSTON,MA,2128,1001,6176358422,11,City: Large,No,–,Yes,Yes,293.0,19.5,15.0,201.0,27.0
250279000289,350227,2502790,35,2502790,PK,5,MATHER,BOSTON,SUFFOLK COUNTY,1 PARISH STREET,DORCHESTER,MA,2122,,6176358757,11,City: Large,No,–,Yes,Yes,615.0,44.37,13.9,437.0,48.0
250279000290,350226,2502790,35,2502790,PK,5,MATTAHUNT,BOSTON,SUFFOLK COUNTY,100 HEBRON STREET,MATTAPAN,MA,2126,1309,6176358792,11,City: Large,No,–,Yes,Yes,673.0,51.47,13.1,452.0,12.0
250279000291,350229,2502790,35,2502790,PK,8,MAURICE J TOBIN,BOSTON,SUFFOLK COUNTY,40 SMITH ST,ROXBURY,MA,2120,,6176358393,11,City: Large,No,–,Yes,Yes,453.0,36.85,12.3,378.0,18.0
250279000292,350231,2502790,35,2502790,KG,5,MICHAEL J PERKINS,BOSTON,SUFFOLK COUNTY,50 BURKE STREET,SOUTH BOSTON,MA,2127,3311,6176358601,11,City: Large,No,–,Yes,Yes,243.0,18.53,13.1,212.0,9.0
250279002670,350378,2502790,35,2502790,3,8,MILDRED AVENUE K-8,BOSTON,SUFFOLK COUNTY,5 MILDRED AVENUE,MATTAPAN,MA,2126,,6176351642,11,City: Large,No,–,Yes,Yes,607.0,45.78,13.3,471.0,22.0
250279000946,350382,2502790,35,2502790,KG,8,MISSION HILL SCHOOL,BOSTON,SUFFOLK COUNTY,67 ALLEGHENY STREET,BOSTON,MA,2120,3336,6176356384,11,City: Large,No,–,Yes,Yes,166.0,12.0,13.8,90.0,4.0
250279000294,350237,2502790,35,2502790,PK,5,MOZART,BOSTON,SUFFOLK COUNTY,236 BEECH STREET,ROSLINDALE,MA,2131,3311,6176358082,11,City: Large,No,–,Yes,Yes,172.0,11.53,14.9,92.0,6.0
250279000295,350243,2502790,35,2502790,PK,5,NATHAN HALE,BOSTON,SUFFOLK COUNTY,51 CEDAR STREET,ROXBURY,MA,2119,1498,6176358205,11,City: Large,No,–,Yes,Yes,168.0,11.0,15.3,120.0,9.0
250279000704,350542,2502790,35,2502790,9,12,NEW MISSION HIGH SCHOOL,BOSTON,SUFFOLK COUNTY,67 ALLEGHANY STREET,ROXBURY,MA,2120,3423,6176356437,11,City: Large,No,–,Yes,Yes,258.0,23.48,11.0,181.0,27.0
250279002569,350138,2502790,35,2502790,PK,5,O W HOLMES,BOSTON,SUFFOLK COUNTY,40 SCHOOL STREET,DORCHESTER,MA,2124,1135,6176358681,11,City: Large,No,–,Yes,Yes,326.0,24.74,13.2,247.0,25.0
250279000205,350575,2502790,35,2502790,7,12,O'BRYANT SCHOOL MATH/SCIENCE,BOSTON,SUFFOLK COUNTY,55 MALCOLM X BLVD,ROXBURY,MA,2120,,6176359932,11,City: Large,No,–,Yes,Yes,1313.0,80.04,16.4,747.0,152.0
250279000297,350255,2502790,35,2502790,PK,8,OLIVER HAZARD PERRY,BOSTON,SUFFOLK COUNTY,745 E. 7TH STREET,SOUTH BOSTON,MA,2127,4315,6176358840,11,City: Large,No,–,Yes,Yes,259.0,19.1,13.6,152.0,17.0
250279002006,350257,2502790,35,2502790,PK,8,ORCHARD GARDENS,BOSTON,SUFFOLK COUNTY,906 ALBANY STREET,ROXBURY,MA,2119,,6176351660,11,City: Large,No,–,Yes,Yes,766.0,65.63,11.7,539.0,6.0
250279000302,350264,2502790,35,2502790,PK,5,PATRICK J KENNEDY,BOSTON,SUFFOLK COUNTY,343 SARATOGA STREET,EAST BOSTON,MA,2128,1414,6176358466,11,City: Large,No,–,Yes,Yes,277.0,24.39,11.4,144.0,2.0
250279000304,350268,2502790,35,2502790,PK,5,PAUL A DEVER,BOSTON,SUFFOLK COUNTY,325 MT VERNON STREET,DORCHESTER,MA,2125,3109,6176358694,11,City: Large,No,–,Yes,Yes,543.0,36.54,14.9,462.0,16.0
250279000308,350278,2502790,35,2502790,PK,5,PHINEAS BATES,BOSTON,SUFFOLK COUNTY,426 BEECH STREET,ROSLINDALE,MA,2131,4849,6176358064,11,City: Large,No,–,Yes,Yes,320.0,20.0,16.0,211.0,28.0
250279001296,350565,2502790,35,2502790,6,12,QUINCY UPPER SCHOOL,BOSTON,SUFFOLK COUNTY,152 ARLINGTON STREET,BOSTON,MA,2116,,6176358940,11,City: Large,No,–,Yes,Yes,513.0,47.67,10.8,364.0,32.0
250279000312,350691,2502790,35,2502790,PK,8,RAFAEL HERNANDEZ,BOSTON,SUFFOLK COUNTY,61 SCHOOL STREET,ROXBURY,MA,2119,3126,6176358187,11,City: Large,No,–,Yes,Yes,417.0,26.0,16.0,270.0,32.0
250279000315,350240,2502790,35,2502790,PK,8,RICHARD J MURPHY,BOSTON,SUFFOLK COUNTY,1 WORRELL STREET,DORCHESTER,MA,2122,3318,6176358781,11,City: Large,No,–,Yes,Yes,918.0,60.41,15.2,480.0,90.0
250279000319,350298,2502790,35,2502790,PK,5,ROGER CLAP,BOSTON,SUFFOLK COUNTY,35 HARVEST STREET,DORCHESTER,MA,2125,1684,6176358672,11,City: Large,No,–,Yes,Yes,166.0,13.0,12.8,87.0,17.0
250279000321,350302,2502790,35,2502790,PK,5,SAMUEL ADAMS,BOSTON,SUFFOLK COUNTY,165 WEBSTER STREET,EAST BOSTON,MA,2128,2810,6176358383,11,City: Large,No,–,Yes,Yes,278.0,19.83,14.0,234.0,22.0
250279000322,350304,2502790,35,2502790,PK,5,SAMUEL W MASON,BOSTON,SUFFOLK COUNTY,150 NORFOLK AVENUE,ROXBURY,MA,2119,3028,6176358405,11,City: Large,No,–,Yes,Yes,233.0,21.0,11.1,166.0,16.0
250279000323,350308,2502790,35,2502790,PK,8,SARAH GREENWOOD,BOSTON,SUFFOLK COUNTY,189 GLENWAY STREET,DORCHESTER,MA,2121,4111,6176358710,11,City: Large,No,–,Yes,Yes,387.0,29.17,13.3,272.0,4.0
250279000217,350690,2502790,35,2502790,9,12,SNOWDEN INTERNATIONAL SCHOOL AT COPLEY,BOSTON,SUFFOLK COUNTY,150 NEWBURY STREET,BOSTON,MA,2116,2809,6176359989,11,City: Large,No,–,Yes,Yes,410.0,28.33,14.5,284.0,26.0
250279002725,350657,2502790,35,2502790,6,12,TECHBOSTON ACADEMY,BOSTON,SUFFOLK COUNTY,9 PEACEVALE ROAD,DORCHESTER,MA,2124,,6176351615,11,City: Large,No,–,No,†,939.0,83.16,11.3,734.0,70.0
250279000327,350535,2502790,35,2502790,9,12,THE ENGLISH HIGH,BOSTON,SUFFOLK COUNTY,144 MCBRIDE STREET,JAMAICA PLAIN,MA,2130,2659,6176358979,11,City: Large,No,–,Yes,Yes,748.0,64.14,11.7,548.0,30.0
250279000332,350328,2502790,35,2502790,PK,5,THOMAS J KENNY,BOSTON,SUFFOLK COUNTY,19 OAKTON AVENUE,DORCHESTER,MA,2122,2109,6176358789,11,City: Large,No,–,Yes,Yes,301.0,24.75,12.2,219.0,33.0
250279002721,350656,2502790,35,2502790,KG,8,UMANA/ALIGHIERI K-8,BOSTON,SUFFOLK COUNTY,312 BORDER STREET,EAST BOSTON,MA,2128,,6176358481,11,City: Large,No,–,No,†,653.0,59.22,11.0,338.0,10.0
